16.4196 	EXP 	study_indoor_selected: opacity = 1
16.4241 	EXP 	study_indoor_selected: opacity = 1
16.4286 	EXP 	study_indoor_selected: opacity = 1
16.4332 	EXP 	study_indoor_selected: opacity = 1
16.4378 	EXP 	study_indoor_selected: opacity = 1
16.4423 	EXP 	study_indoor_selected: opacity = 1
16.4468 	EXP 	study_indoor_selected: opacity = 1
16.4513 	EXP 	study_indoor_selected: opacity = 1
16.4559 	EXP 	study_indoor_selected: opacity = 1
16.4604 	EXP 	study_indoor_selected: opacity = 1
16.4649 	EXP 	study_indoor_selected: opacity = 1
16.4695 	EXP 	study_indoor_selected: opacity = 1
16.4741 	EXP 	study_indoor_selected: opacity = 1
16.4786 	EXP 	study_indoor_selected: opacity = 1
16.4832 	EXP 	study_indoor_selected: opacity = 1
16.4877 	EXP 	study_indoor_selected: opacity = 1
16.4922 	EXP 	study_indoor_selected: opacity = 1
16.4967 	EXP 	study_indoor_selected: opacity = 1
16.5012 	EXP 	study_indoor_selected: opacity = 1
16.5058 	EXP 	study_indoor_selected: opacity = 1
16.5103 	EXP 	study_indoor_selected: opacity = 1
16.5148 	EXP 	study_indoor_selected: opacity = 1
16.5194 	EXP 	study_indoor_selected: opacity = 1
16.5240 	EXP 	study_indoor_selected: opacity = 1
16.5286 	EXP 	study_indoor_selected: opacity = 1
16.5332 	EXP 	study_indoor_selected: opacity = 1
16.5379 	EXP 	study_indoor_selected: opacity = 1
16.5424 	EXP 	study_indoor_selected: opacity = 1
16.5470 	EXP 	study_indoor_selected: opacity = 1
16.5516 	EXP 	study_indoor_selected: opacity = 1
16.5562 	EXP 	study_indoor_selected: opacity = 1
16.5608 	EXP 	study_indoor_selected: opacity = 1
16.5653 	EXP 	study_indoor_selected: opacity = 1
16.5700 	EXP 	study_indoor_selected: opacity = 1
16.5745 	EXP 	study_indoor_selected: opacity = 1
16.5791 	EXP 	study_indoor_selected: opacity = 1
16.5837 	EXP 	study_indoor_selected: opacity = 1
16.5883 	EXP 	study_indoor_selected: opacity = 1
16.5929 	EXP 	study_indoor_selected: opacity = 1
16.5973 	EXP 	study_indoor_selected: opacity = 1
16.6019 	EXP 	study_indoor_selected: opacity = 1
16.6064 	EXP 	study_indoor_selected: opacity = 1
16.6110 	EXP 	study_indoor_selected: opacity = 1
16.6155 	EXP 	study_indoor_selected: opacity = 1
16.6200 	EXP 	study_indoor_selected: opacity = 1
16.6246 	EXP 	study_indoor_selected: opacity = 1
16.6291 	EXP 	study_indoor_selected: opacity = 1
16.6336 	EXP 	study_indoor_selected: opacity = 1
16.6382 	EXP 	study_indoor_selected: opacity = 1
16.6427 	EXP 	study_indoor_selected: opacity = 1
16.6472 	EXP 	study_indoor_selected: opacity = 1
16.6517 	EXP 	study_indoor_selected: opacity = 1
16.6562 	EXP 	study_indoor_selected: opacity = 1
16.6608 	EXP 	study_indoor_selected: opacity = 1
16.6652 	EXP 	study_indoor_selected: opacity = 1
16.6698 	EXP 	study_indoor_selected: opacity = 1
16.6743 	EXP 	study_indoor_selected: opacity = 1
16.6788 	EXP 	study_indoor_selected: opacity = 1
16.6834 	EXP 	study_indoor_selected: opacity = 1
16.6879 	EXP 	study_indoor_selected: opacity = 1
16.6924 	EXP 	study_indoor_selected: opacity = 1
16.6969 	EXP 	study_indoor_selected: opacity = 1
16.7015 	EXP 	study_indoor_selected: opacity = 1
16.7060 	EXP 	study_indoor_selected: opacity = 1
16.7105 	EXP 	study_indoor_selected: opacity = 1
16.7151 	EXP 	study_indoor_selected: opacity = 1
16.7198 	EXP 	study_indoor_selected: opacity = 1
16.7243 	EXP 	study_indoor_selected: opacity = 1
16.7289 	EXP 	study_indoor_selected: opacity = 1
16.7335 	EXP 	study_indoor_selected: opacity = 1
16.7380 	EXP 	study_indoor_selected: opacity = 1
16.7425 	EXP 	study_indoor_selected: opacity = 1
16.7469 	EXP 	study_indoor_selected: opacity = 1
16.7515 	EXP 	study_indoor_selected: opacity = 1
16.7561 	EXP 	study_indoor_selected: opacity = 1
16.7606 	EXP 	study_indoor_selected: opacity = 1
16.7651 	EXP 	study_indoor_selected: opacity = 1
16.7696 	EXP 	study_indoor_selected: opacity = 1
16.7741 	EXP 	study_indoor_selected: opacity = 1
16.7787 	EXP 	study_indoor_selected: opacity = 1
16.7834 	EXP 	study_indoor_selected: opacity = 1
16.7880 	EXP 	study_indoor_selected: opacity = 1
16.7925 	EXP 	study_indoor_selected: opacity = 1
16.7970 	EXP 	study_indoor_selected: opacity = 1
16.8016 	EXP 	study_indoor_selected: opacity = 1
16.8061 	EXP 	study_indoor_selected: opacity = 1
16.8107 	EXP 	study_indoor_selected: opacity = 1
16.8152 	EXP 	study_indoor_selected: opacity = 1
16.8199 	EXP 	study_indoor_selected: opacity = 1
16.8244 	EXP 	study_indoor_selected: opacity = 1
16.8290 	EXP 	study_indoor_selected: opacity = 1
16.8336 	EXP 	study_indoor_selected: opacity = 1
16.8382 	EXP 	study_indoor_selected: opacity = 1
16.8428 	EXP 	study_indoor_selected: opacity = 1
16.8473 	EXP 	study_indoor_selected: opacity = 1
16.8518 	EXP 	study_indoor_selected: opacity = 1
16.8564 	EXP 	study_indoor_selected: opacity = 1
16.8610 	EXP 	study_indoor_selected: opacity = 1
16.8655 	EXP 	study_indoor_selected: opacity = 1
16.8702 	EXP 	study_indoor_selected: opacity = 1
16.8748 	EXP 	study_indoor_selected: opacity = 1
16.8793 	EXP 	study_indoor_selected: opacity = 1
16.8839 	EXP 	study_indoor_selected: opacity = 1
16.8885 	EXP 	study_indoor_selected: opacity = 1
16.8931 	EXP 	study_indoor_selected: opacity = 1
16.8976 	EXP 	study_indoor_selected: opacity = 1
16.9021 	EXP 	study_indoor_selected: opacity = 1
16.9067 	EXP 	study_indoor_selected: opacity = 1
16.9112 	EXP 	study_indoor_selected: opacity = 1
