imgA,imgB,rating,condition,session_id
C_026a.jpg,C_026b.jpg,4,Foil,3
5_158a.jpg,5_158b.jpg,5,Targ,5
1_120a.jpg,1_120b.jpg,3,HSim,4
3_145a.jpg,3_145b.jpg,3,Targ,2
5_076a.jpg,5_076b.jpg,3,Targ,1
1_042a.jpg,1_042b.jpg,1,LSim,2
3_184a.jpg,3_184b.jpg,4,HSim,5
2_075a.jpg,2_075b.jpg,3,Targ,3
3_147a.jpg,3_147b.jpg,1,LSim,4
2_064a.jpg,2_064b.jpg,1,LSim,4
1_177a.jpg,1_177b.jpg,2,Foil,1
3_169a.jpg,3_169b.jpg,4,Targ,4
3_126a.jpg,3_126b.jpg,1,LSim,1
2_175a.jpg,2_175b.jpg,4,Foil,2
3_018a.jpg,3_018b.jpg,2,Targ,1
1_089a.jpg,1_089b.jpg,3,Targ,1
3_094a.jpg,3_094b.jpg,1,LSim,2
1_150a.jpg,1_150b.jpg,4,Foil,2
1_091a.jpg,1_091b.jpg,5,Foil,2
E_141a.jpg,E_141b.jpg,5,Targ,4
6_191a.jpg,6_191b.jpg,2,Targ,3
4_127a.jpg,4_127b.jpg,4,Targ,2
E_059a.jpg,E_059b.jpg,1,Targ,2
F_190a.jpg,F_190b.jpg,1,LSim,5
2_081a.jpg,2_081b.jpg,1,Targ,4
4_157a.jpg,4_157b.jpg,1,LSim,1
3_112a.jpg,3_112b.jpg,4,Targ,5
2_146a.jpg,2_146b.jpg,3,Foil,3
D_180a.jpg,D_180b.jpg,1,LSim,3
3_139a.jpg,3_139b.jpg,5,Foil,5
2_117a.jpg,2_117b.jpg,3,HSim,1
6_008a.jpg,6_008b.jpg,2,LSim,4
1_186a.jpg,1_186b.jpg,2,LSim,3
3_141a.jpg,3_141b.jpg,1,LSim,1
6_188a.jpg,6_188b.jpg,3,Foil,5
2_007a.jpg,2_007b.jpg,3,HSim,5
5_007a.jpg,5_007b.jpg,4,HSim,4
1_009a.jpg,1_009b.jpg,3,Targ,4
4_106a.jpg,4_106b.jpg,2,LSim,5
1_049a.jpg,1_049b.jpg,1,Targ,3
1_038a.jpg,1_038b.jpg,1,Targ,2
D_186a.jpg,D_186b.jpg,3,HSim,3
3_043a.jpg,3_043b.jpg,4,Targ,5
4_012a.jpg,4_012b.jpg,2,LSim,5
5_149a.jpg,5_149b.jpg,1,Targ,5
6_053a.jpg,6_053b.jpg,4,Targ,2
3_092a.jpg,3_092b.jpg,3,HSim,5
5_089a.jpg,5_089b.jpg,1,LSim,3
5_139a.jpg,5_139b.jpg,4,HSim,2
6_135a.jpg,6_135b.jpg,4,Foil,2
F_191a.jpg,F_191b.jpg,3,Targ,5
5_174a.jpg,5_174b.jpg,1,LSim,3
4_145a.jpg,4_145b.jpg,4,HSim,2
6_192a.jpg,6_192b.jpg,4,Targ,1
6_111a.jpg,6_111b.jpg,3,HSim,3
4_143a.jpg,4_143b.jpg,3,Foil,3
D_092a.jpg,D_092b.jpg,5,Targ,3
2_171a.jpg,2_171b.jpg,1,LSim,4
F_067a.jpg,F_067b.jpg,4,Targ,5
3_129a.jpg,3_129b.jpg,3,HSim,4
2_137a.jpg,2_137b.jpg,4,HSim,4
1_034a.jpg,1_034b.jpg,2,Targ,4
1_054a.jpg,1_054b.jpg,1,Foil,4
4_167a.jpg,4_167b.jpg,4,HSim,2
E_038a.jpg,E_038b.jpg,4,HSim,3
C_063a.jpg,C_063b.jpg,5,Targ,1
4_003a.jpg,4_003b.jpg,3,Foil,4
2_188a.jpg,2_188b.jpg,4,Targ,4
4_030a.jpg,4_030b.jpg,4,HSim,4
1_005a.jpg,1_005b.jpg,4,Foil,2
2_010a.jpg,2_010b.jpg,1,LSim,1
1_018a.jpg,1_018b.jpg,5,Foil,1
4_047a.jpg,4_047b.jpg,5,Foil,2
3_049a.jpg,3_049b.jpg,1,Targ,3
4_120a.jpg,4_120b.jpg,4,HSim,1
F_097a.jpg,F_097b.jpg,3,HSim,5
3_044a.jpg,3_044b.jpg,4,Targ,5
5_150a.jpg,5_150b.jpg,3,Foil,1
4_075a.jpg,4_075b.jpg,5,Targ,2
3_097a.jpg,3_097b.jpg,1,LSim,1
1_140a.jpg,1_140b.jpg,1,Foil,4
E_098a.jpg,E_098b.jpg,3,HSim,1
4_169a.jpg,4_169b.jpg,4,HSim,5
C_075a.jpg,C_075b.jpg,1,Targ,3
5_114a.jpg,5_114b.jpg,3,Targ,3
4_029a.jpg,4_029b.jpg,2,LSim,1
1_055a.jpg,1_055b.jpg,3,HSim,2
5_086a.jpg,5_086b.jpg,5,Targ,3
3_110a.jpg,3_110b.jpg,5,Targ,5
2_057a.jpg,2_057b.jpg,3,Foil,4
5_143a.jpg,5_143b.jpg,1,LSim,1
F_081a.jpg,F_081b.jpg,2,LSim,5
4_181a.jpg,4_181b.jpg,3,Targ,4
3_024a.jpg,3_024b.jpg,3,HSim,4
1_045a.jpg,1_045b.jpg,3,Targ,3
3_075a.jpg,3_075b.jpg,1,Targ,4
6_146a.jpg,6_146b.jpg,1,Foil,1
6_179a.jpg,6_179b.jpg,2,Targ,4
6_039a.jpg,6_039b.jpg,2,Targ,5
C_105a.jpg,C_105b.jpg,2,Targ,5
2_038a.jpg,2_038b.jpg,3,Foil,3
3_062a.jpg,3_062b.jpg,5,Foil,4
3_052a.jpg,3_052b.jpg,5,Targ,1
2_078a.jpg,2_078b.jpg,3,Foil,4
1_052a.jpg,1_052b.jpg,2,LSim,5
E_083a.jpg,E_083b.jpg,4,Targ,2
1_014a.jpg,1_014b.jpg,1,LSim,3
2_082a.jpg,2_082b.jpg,3,HSim,3
1_077a.jpg,1_077b.jpg,5,Foil,2
3_189a.jpg,3_189b.jpg,2,Targ,5
2_116a.jpg,2_116b.jpg,1,Targ,3
4_178a.jpg,4_178b.jpg,1,LSim,1
4_061a.jpg,4_061b.jpg,4,Targ,2
5_084a.jpg,5_084b.jpg,5,Foil,4
3_037a.jpg,3_037b.jpg,4,Foil,2
3_073a.jpg,3_073b.jpg,1,Foil,2
3_171a.jpg,3_171b.jpg,4,Foil,4
5_107a.jpg,5_107b.jpg,5,Targ,3
2_143a.jpg,2_143b.jpg,1,Foil,5
1_087a.jpg,1_087b.jpg,3,Foil,2
2_164a.jpg,2_164b.jpg,1,Targ,3
2_168a.jpg,2_168b.jpg,1,LSim,2
E_021a.jpg,E_021b.jpg,4,Foil,5
1_011a.jpg,1_011b.jpg,1,Targ,3
5_053a.jpg,5_053b.jpg,4,HSim,3
4_110a.jpg,4_110b.jpg,5,Foil,4
3_119a.jpg,3_119b.jpg,2,Foil,1
1_021a.jpg,1_021b.jpg,3,Targ,2
4_066a.jpg,4_066b.jpg,4,Targ,2
3_032a.jpg,3_032b.jpg,1,LSim,3
C_186a.jpg,C_186b.jpg,3,HSim,2
4_126a.jpg,4_126b.jpg,2,Targ,4
1_003a.jpg,1_003b.jpg,4,HSim,4
6_126a.jpg,6_126b.jpg,2,Targ,2
2_160a.jpg,2_160b.jpg,1,Targ,5
2_095a.jpg,2_095b.jpg,2,LSim,3
C_064a.jpg,C_064b.jpg,4,HSim,2
4_140a.jpg,4_140b.jpg,2,LSim,5
6_101a.jpg,6_101b.jpg,1,Targ,4
5_038a.jpg,5_038b.jpg,4,Targ,5
5_088a.jpg,5_088b.jpg,5,Foil,4
5_018a.jpg,5_018b.jpg,4,Foil,4
5_118a.jpg,5_118b.jpg,3,HSim,3
F_091a.jpg,F_091b.jpg,3,HSim,5
3_109a.jpg,3_109b.jpg,2,LSim,1
2_080a.jpg,2_080b.jpg,5,Foil,5
6_175a.jpg,6_175b.jpg,1,Targ,1
D_138a.jpg,D_138b.jpg,1,Foil,2
2_083a.jpg,2_083b.jpg,4,HSim,1
2_136a.jpg,2_136b.jpg,3,Foil,4
E_152a.jpg,E_152b.jpg,4,HSim,1
5_054a.jpg,5_054b.jpg,5,Targ,4
3_030a.jpg,3_030b.jpg,4,Targ,2
2_003a.jpg,2_003b.jpg,1,Targ,4
E_041a.jpg,E_041b.jpg,1,Targ,4
5_090a.jpg,5_090b.jpg,5,Targ,3
2_158a.jpg,2_158b.jpg,5,Targ,5
3_132a.jpg,3_132b.jpg,5,Foil,5
1_020a.jpg,1_020b.jpg,3,HSim,1
5_015a.jpg,5_015b.jpg,4,Foil,1
3_080a.jpg,3_080b.jpg,3,Targ,4
6_080a.jpg,6_080b.jpg,3,Targ,3
2_179a.jpg,2_179b.jpg,3,HSim,3
1_026a.jpg,1_026b.jpg,5,Targ,3
5_124a.jpg,5_124b.jpg,2,Targ,4
4_021a.jpg,4_021b.jpg,3,HSim,5
3_045a.jpg,3_045b.jpg,4,HSim,5
3_055a.jpg,3_055b.jpg,4,HSim,5
4_103a.jpg,4_103b.jpg,3,HSim,3
4_184a.jpg,4_184b.jpg,4,HSim,1
1_033a.jpg,1_033b.jpg,2,LSim,5
5_180a.jpg,5_180b.jpg,5,Foil,2
4_118a.jpg,4_118b.jpg,1,Targ,1
F_143a.jpg,F_143b.jpg,5,Targ,3
2_174a.jpg,2_174b.jpg,4,Foil,1
D_053a.jpg,D_053b.jpg,1,LSim,4
3_096a.jpg,3_096b.jpg,4,Foil,3
4_154a.jpg,4_154b.jpg,4,HSim,4
5_029a.jpg,5_029b.jpg,4,HSim,1
5_014a.jpg,5_014b.jpg,3,Foil,2
2_021a.jpg,2_021b.jpg,3,Targ,5
F_165a.jpg,F_165b.jpg,4,HSim,4
D_190a.jpg,D_190b.jpg,5,Targ,1
3_054a.jpg,3_054b.jpg,4,Foil,5
C_003a.jpg,C_003b.jpg,4,Targ,4
2_124a.jpg,2_124b.jpg,2,LSim,4
1_182a.jpg,1_182b.jpg,1,Targ,2
2_025a.jpg,2_025b.jpg,5,Targ,4
C_101a.jpg,C_101b.jpg,2,Foil,1
4_189a.jpg,4_189b.jpg,2,Targ,4
2_002a.jpg,2_002b.jpg,1,Targ,4
1_168a.jpg,1_168b.jpg,1,LSim,4
2_079a.jpg,2_079b.jpg,1,Foil,3
2_067a.jpg,2_067b.jpg,2,LSim,5
6_154a.jpg,6_154b.jpg,3,Targ,1
5_026a.jpg,5_026b.jpg,1,LSim,3
2_034a.jpg,2_034b.jpg,3,HSim,3
5_032a.jpg,5_032b.jpg,4,HSim,1
E_058a.jpg,E_058b.jpg,2,LSim,3
1_060a.jpg,1_060b.jpg,2,Targ,2
6_176a.jpg,6_176b.jpg,4,HSim,1
F_069a.jpg,F_069b.jpg,3,Targ,5
3_038a.jpg,3_038b.jpg,5,Foil,4
1_068a.jpg,1_068b.jpg,2,LSim,2
4_155a.jpg,4_155b.jpg,1,LSim,2
5_111a.jpg,5_111b.jpg,3,HSim,4
3_082a.jpg,3_082b.jpg,1,LSim,2
3_088a.jpg,3_088b.jpg,1,LSim,4
2_048a.jpg,2_048b.jpg,2,LSim,1
6_002a.jpg,6_002b.jpg,1,Foil,2
4_010a.jpg,4_010b.jpg,3,Targ,3
5_127a.jpg,5_127b.jpg,1,Targ,2
C_157a.jpg,C_157b.jpg,3,HSim,1
E_061a.jpg,E_061b.jpg,1,Targ,3
5_046a.jpg,5_046b.jpg,2,LSim,5
4_091a.jpg,4_091b.jpg,5,Targ,1
3_186a.jpg,3_186b.jpg,5,Targ,5
4_070a.jpg,4_070b.jpg,1,LSim,2
6_165a.jpg,6_165b.jpg,4,Targ,4
6_026a.jpg,6_026b.jpg,3,HSim,1
F_088a.jpg,F_088b.jpg,2,Targ,5
6_116a.jpg,6_116b.jpg,2,Targ,5
2_186a.jpg,2_186b.jpg,4,Targ,3
4_060a.jpg,4_060b.jpg,3,Targ,4
E_090a.jpg,E_090b.jpg,2,LSim,5
2_050a.jpg,2_050b.jpg,2,LSim,2
1_096a.jpg,1_096b.jpg,4,HSim,5
5_031a.jpg,5_031b.jpg,5,Foil,2
2_008a.jpg,2_008b.jpg,4,HSim,4
3_143a.jpg,3_143b.jpg,4,HSim,1
2_126a.jpg,2_126b.jpg,2,Targ,4
6_150a.jpg,6_150b.jpg,1,Targ,4
2_091a.jpg,2_091b.jpg,3,HSim,2
5_049a.jpg,5_049b.jpg,1,LSim,4
3_160a.jpg,3_160b.jpg,4,Targ,3
3_150a.jpg,3_150b.jpg,4,HSim,1
3_123a.jpg,3_123b.jpg,5,Targ,2
4_079a.jpg,4_079b.jpg,1,Foil,5
6_064a.jpg,6_064b.jpg,5,Foil,2
6_153a.jpg,6_153b.jpg,3,HSim,3
1_035a.jpg,1_035b.jpg,3,HSim,4
2_106a.jpg,2_106b.jpg,5,Foil,1
6_168a.jpg,6_168b.jpg,3,HSim,5
3_118a.jpg,3_118b.jpg,1,Targ,1
2_100a.jpg,2_100b.jpg,4,Targ,2
3_005a.jpg,3_005b.jpg,3,Targ,5
2_004a.jpg,2_004b.jpg,1,LSim,3
4_031a.jpg,4_031b.jpg,5,Targ,1
E_172a.jpg,E_172b.jpg,4,HSim,2
3_136a.jpg,3_136b.jpg,1,LSim,4
1_105a.jpg,1_105b.jpg,4,Foil,1
2_134a.jpg,2_134b.jpg,3,Foil,2
5_008a.jpg,5_008b.jpg,5,Foil,4
6_077a.jpg,6_077b.jpg,3,Targ,1
2_087a.jpg,2_087b.jpg,3,Targ,5
2_005a.jpg,2_005b.jpg,1,LSim,5
F_159a.jpg,F_159b.jpg,5,Targ,2
1_114a.jpg,1_114b.jpg,3,HSim,1
2_063a.jpg,2_063b.jpg,4,HSim,2
4_036a.jpg,4_036b.jpg,4,HSim,5
6_163a.jpg,6_163b.jpg,4,HSim,5
2_172a.jpg,2_172b.jpg,2,Targ,1
4_007a.jpg,4_007b.jpg,1,Targ,1
4_063a.jpg,4_063b.jpg,3,Targ,5
2_187a.jpg,2_187b.jpg,4,HSim,2
5_064a.jpg,5_064b.jpg,2,LSim,3
6_092a.jpg,6_092b.jpg,3,Foil,3
E_109a.jpg,E_109b.jpg,2,LSim,1
3_105a.jpg,3_105b.jpg,1,LSim,5
C_165a.jpg,C_165b.jpg,4,HSim,1
1_113a.jpg,1_113b.jpg,3,HSim,1
4_002a.jpg,4_002b.jpg,2,LSim,2
6_113a.jpg,6_113b.jpg,3,Targ,2
3_057a.jpg,3_057b.jpg,1,Foil,4
2_132a.jpg,2_132b.jpg,2,Targ,5
1_090a.jpg,1_090b.jpg,5,Targ,3
4_148a.jpg,4_148b.jpg,2,Foil,1
2_166a.jpg,2_166b.jpg,2,LSim,2
C_120a.jpg,C_120b.jpg,4,Targ,2
2_161a.jpg,2_161b.jpg,5,Targ,2
2_109a.jpg,2_109b.jpg,4,Foil,1
2_189a.jpg,2_189b.jpg,5,Targ,1
5_105a.jpg,5_105b.jpg,3,Targ,5
1_190a.jpg,1_190b.jpg,5,Targ,4
6_142a.jpg,6_142b.jpg,1,LSim,3
D_061a.jpg,D_061b.jpg,1,Targ,2
3_028a.jpg,3_028b.jpg,4,HSim,2
2_125a.jpg,2_125b.jpg,1,Foil,5
2_015a.jpg,2_015b.jpg,5,Foil,5
2_128a.jpg,2_128b.jpg,2,LSim,1
6_029a.jpg,6_029b.jpg,5,Targ,1
2_112a.jpg,2_112b.jpg,3,Targ,1
3_155a.jpg,3_155b.jpg,2,LSim,3
D_002a.jpg,D_002b.jpg,1,LSim,2
D_078a.jpg,D_078b.jpg,2,LSim,4
4_191a.jpg,4_191b.jpg,2,LSim,1
1_117a.jpg,1_117b.jpg,4,Targ,2
3_124a.jpg,3_124b.jpg,5,Targ,4
3_039a.jpg,3_039b.jpg,3,Foil,3
4_139a.jpg,4_139b.jpg,3,HSim,1
6_069a.jpg,6_069b.jpg,4,HSim,3
E_079a.jpg,E_079b.jpg,3,HSim,1
E_024a.jpg,E_024b.jpg,3,Foil,1
4_150a.jpg,4_150b.jpg,4,Targ,3
4_016a.jpg,4_016b.jpg,3,Foil,2
E_145a.jpg,E_145b.jpg,3,Foil,1
3_175a.jpg,3_175b.jpg,3,Targ,4
1_145a.jpg,1_145b.jpg,4,Foil,5
5_039a.jpg,5_039b.jpg,5,Targ,2
6_015a.jpg,6_015b.jpg,4,HSim,2
3_167a.jpg,3_167b.jpg,3,Foil,3
F_012a.jpg,F_012b.jpg,5,Foil,4
6_010a.jpg,6_010b.jpg,5,Foil,5
3_085a.jpg,3_085b.jpg,3,Targ,3
1_192a.jpg,1_192b.jpg,2,LSim,1
6_118a.jpg,6_118b.jpg,5,Foil,5
3_017a.jpg,3_017b.jpg,2,Targ,3
5_177a.jpg,5_177b.jpg,2,LSim,3
2_185a.jpg,2_185b.jpg,4,Targ,3
1_148a.jpg,1_148b.jpg,2,Foil,5
1_138a.jpg,1_138b.jpg,5,Targ,1
1_129a.jpg,1_129b.jpg,2,Foil,2
4_121a.jpg,4_121b.jpg,5,Targ,3
3_056a.jpg,3_056b.jpg,3,Targ,4
6_005a.jpg,6_005b.jpg,5,Targ,1
2_006a.jpg,2_006b.jpg,5,Targ,2
3_047a.jpg,3_047b.jpg,4,Foil,2
3_113a.jpg,3_113b.jpg,3,Targ,1
4_023a.jpg,4_023b.jpg,2,LSim,1
2_019a.jpg,2_019b.jpg,5,Targ,1
D_157a.jpg,D_157b.jpg,5,Foil,3
3_183a.jpg,3_183b.jpg,2,Foil,2
1_119a.jpg,1_119b.jpg,1,LSim,3
D_006a.jpg,D_006b.jpg,4,Targ,2
5_065a.jpg,5_065b.jpg,5,Foil,1
5_095a.jpg,5_095b.jpg,3,Targ,2
6_074a.jpg,6_074b.jpg,4,HSim,1
D_025a.jpg,D_025b.jpg,4,HSim,4
2_062a.jpg,2_062b.jpg,2,LSim,2
4_048a.jpg,4_048b.jpg,4,Targ,5
2_045a.jpg,2_045b.jpg,1,LSim,1
2_140a.jpg,2_140b.jpg,3,Targ,3
2_135a.jpg,2_135b.jpg,2,Targ,3
3_165a.jpg,3_165b.jpg,3,Foil,5
F_099a.jpg,F_099b.jpg,3,Targ,1
4_098a.jpg,4_098b.jpg,3,HSim,2
2_020a.jpg,2_020b.jpg,3,Targ,4
2_016a.jpg,2_016b.jpg,5,Targ,2
5_117a.jpg,5_117b.jpg,3,HSim,5
E_161a.jpg,E_161b.jpg,5,Targ,4
2_074a.jpg,2_074b.jpg,3,Targ,5
2_053a.jpg,2_053b.jpg,4,Targ,1
2_139a.jpg,2_139b.jpg,1,Targ,4
4_144a.jpg,4_144b.jpg,4,Targ,2
1_149a.jpg,1_149b.jpg,1,Foil,5
3_103a.jpg,3_103b.jpg,2,LSim,3
1_175a.jpg,1_175b.jpg,3,HSim,3
4_100a.jpg,4_100b.jpg,1,Foil,5
4_174a.jpg,4_174b.jpg,5,Targ,3
4_009a.jpg,4_009b.jpg,4,HSim,5
2_178a.jpg,2_178b.jpg,4,Foil,4
C_098a.jpg,C_098b.jpg,5,Targ,1
4_027a.jpg,4_027b.jpg,4,HSim,2
4_135a.jpg,4_135b.jpg,4,HSim,4
2_055a.jpg,2_055b.jpg,2,Foil,4
5_135a.jpg,5_135b.jpg,2,Targ,3
1_095a.jpg,1_095b.jpg,4,HSim,3
6_036a.jpg,6_036b.jpg,4,Targ,2
4_065a.jpg,4_065b.jpg,4,HSim,4
3_072a.jpg,3_072b.jpg,1,LSim,2
2_046a.jpg,2_046b.jpg,4,Targ,4
1_178a.jpg,1_178b.jpg,4,Targ,3
2_012a.jpg,2_012b.jpg,3,Targ,2
5_142a.jpg,5_142b.jpg,2,Targ,5
F_034a.jpg,F_034b.jpg,1,Targ,4
D_177a.jpg,D_177b.jpg,1,Targ,5
C_082a.jpg,C_082b.jpg,2,LSim,5
3_067a.jpg,3_067b.jpg,4,HSim,3
2_049a.jpg,2_049b.jpg,2,Foil,3
1_076a.jpg,1_076b.jpg,1,LSim,4
6_149a.jpg,6_149b.jpg,1,Targ,5
1_061a.jpg,1_061b.jpg,3,HSim,4
5_106a.jpg,5_106b.jpg,4,Targ,5
2_041a.jpg,2_041b.jpg,2,Targ,3
6_065a.jpg,6_065b.jpg,3,Targ,5
2_138a.jpg,2_138b.jpg,4,HSim,3
6_066a.jpg,6_066b.jpg,5,Targ,1
1_173a.jpg,1_173b.jpg,1,Foil,3
6_023a.jpg,6_023b.jpg,3,Targ,1
5_050a.jpg,5_050b.jpg,4,HSim,1
D_136a.jpg,D_136b.jpg,2,LSim,4
1_127a.jpg,1_127b.jpg,2,Targ,2
3_131a.jpg,3_131b.jpg,3,HSim,2
C_055a.jpg,C_055b.jpg,1,Foil,1
3_190a.jpg,3_190b.jpg,2,LSim,4
1_118a.jpg,1_118b.jpg,4,HSim,4
1_141a.jpg,1_141b.jpg,3,Foil,4
1_102a.jpg,1_102b.jpg,3,HSim,5
1_024a.jpg,1_024b.jpg,3,Targ,4
4_173a.jpg,4_173b.jpg,1,LSim,5
2_076a.jpg,2_076b.jpg,1,Targ,2
4_153a.jpg,4_153b.jpg,1,Targ,1
6_085a.jpg,6_085b.jpg,1,Targ,5
6_094a.jpg,6_094b.jpg,1,LSim,2
F_182a.jpg,F_182b.jpg,4,Foil,2
6_173a.jpg,6_173b.jpg,3,HSim,2
5_082a.jpg,5_082b.jpg,4,HSim,5
5_093a.jpg,5_093b.jpg,1,LSim,3
5_154a.jpg,5_154b.jpg,2,LSim,4
E_032a.jpg,E_032b.jpg,3,HSim,5
C_034a.jpg,C_034b.jpg,2,Foil,1
1_013a.jpg,1_013b.jpg,5,Foil,1
4_045a.jpg,4_045b.jpg,1,Foil,1
5_055a.jpg,5_055b.jpg,3,Foil,3
1_107a.jpg,1_107b.jpg,2,Foil,5
2_176a.jpg,2_176b.jpg,1,LSim,4
4_089a.jpg,4_089b.jpg,2,LSim,3
2_073a.jpg,2_073b.jpg,1,Foil,5
2_070a.jpg,2_070b.jpg,2,LSim,1
3_074a.jpg,3_074b.jpg,3,Targ,2
4_190a.jpg,4_190b.jpg,2,LSim,4
D_029a.jpg,D_029b.jpg,3,Foil,2
1_088a.jpg,1_088b.jpg,1,LSim,1
E_089a.jpg,E_089b.jpg,1,LSim,4
1_191a.jpg,1_191b.jpg,1,Targ,2
5_030a.jpg,5_030b.jpg,2,LSim,3
1_048a.jpg,1_048b.jpg,1,LSim,4
1_019a.jpg,1_019b.jpg,1,Foil,3
4_039a.jpg,4_039b.jpg,4,Foil,3
E_110a.jpg,E_110b.jpg,2,Targ,3
1_101a.jpg,1_101b.jpg,2,LSim,1
F_041a.jpg,F_041b.jpg,3,Foil,3
4_159a.jpg,4_159b.jpg,2,Targ,2
1_169a.jpg,1_169b.jpg,5,Targ,2
