imgA,imgB,rating,condition,session_id
2_104a.jpg,2_104b.jpg,1,Targ,5
2_002a.jpg,2_002b.jpg,1,LSim,3
F_153a.jpg,F_153b.jpg,4,Targ,4
3_044a.jpg,3_044b.jpg,4,HSim,1
4_148a.jpg,4_148b.jpg,2,Targ,4
2_146a.jpg,2_146b.jpg,3,Targ,1
6_180a.jpg,6_180b.jpg,2,Targ,4
C_146a.jpg,C_146b.jpg,5,Foil,2
2_016a.jpg,2_016b.jpg,5,Targ,1
2_010a.jpg,2_010b.jpg,1,LSim,5
5_131a.jpg,5_131b.jpg,1,LSim,4
1_108a.jpg,1_108b.jpg,2,Foil,2
6_175a.jpg,6_175b.jpg,1,Targ,5
6_112a.jpg,6_112b.jpg,5,Targ,4
2_047a.jpg,2_047b.jpg,2,LSim,2
1_032a.jpg,1_032b.jpg,2,Targ,2
5_192a.jpg,5_192b.jpg,3,Foil,5
1_067a.jpg,1_067b.jpg,3,Targ,1
4_078a.jpg,4_078b.jpg,3,HSim,2
F_041a.jpg,F_041b.jpg,3,HSim,2
2_191a.jpg,2_191b.jpg,5,Targ,5
4_166a.jpg,4_166b.jpg,5,Targ,1
1_165a.jpg,1_165b.jpg,1,Targ,3
5_063a.jpg,5_063b.jpg,3,HSim,4
E_033a.jpg,E_033b.jpg,3,Foil,5
3_072a.jpg,3_072b.jpg,1,LSim,2
2_079a.jpg,2_079b.jpg,1,Targ,2
2_013a.jpg,2_013b.jpg,1,Foil,2
2_015a.jpg,2_015b.jpg,5,Foil,5
3_150a.jpg,3_150b.jpg,4,Targ,1
E_073a.jpg,E_073b.jpg,3,HSim,1
C_113a.jpg,C_113b.jpg,2,Targ,3
5_007a.jpg,5_007b.jpg,4,HSim,3
1_178a.jpg,1_178b.jpg,4,Foil,2
3_123a.jpg,3_123b.jpg,5,Foil,4
2_067a.jpg,2_067b.jpg,2,LSim,2
5_106a.jpg,5_106b.jpg,4,Targ,1
6_072a.jpg,6_072b.jpg,3,HSim,4
2_008a.jpg,2_008b.jpg,4,Foil,2
1_125a.jpg,1_125b.jpg,4,Foil,4
2_170a.jpg,2_170b.jpg,5,Targ,1
3_093a.jpg,3_093b.jpg,5,Targ,1
3_058a.jpg,3_058b.jpg,1,LSim,4
1_100a.jpg,1_100b.jpg,1,LSim,5
5_191a.jpg,5_191b.jpg,5,Targ,1
6_066a.jpg,6_066b.jpg,5,Targ,2
2_174a.jpg,2_174b.jpg,4,Foil,4
4_076a.jpg,4_076b.jpg,3,HSim,3
2_064a.jpg,2_064b.jpg,1,LSim,4
E_141a.jpg,E_141b.jpg,5,Targ,4
1_117a.jpg,1_117b.jpg,4,Targ,2
5_042a.jpg,5_042b.jpg,3,Foil,2
2_038a.jpg,2_038b.jpg,3,HSim,5
5_185a.jpg,5_185b.jpg,4,HSim,5
1_132a.jpg,1_132b.jpg,2,Targ,5
4_100a.jpg,4_100b.jpg,1,Targ,5
5_135a.jpg,5_135b.jpg,2,Targ,2
4_144a.jpg,4_144b.jpg,4,Foil,2
C_177a.jpg,C_177b.jpg,1,LSim,5
1_035a.jpg,1_035b.jpg,3,Foil,2
2_021a.jpg,2_021b.jpg,3,HSim,2
3_083a.jpg,3_083b.jpg,4,Targ,1
4_138a.jpg,4_138b.jpg,4,Targ,2
1_099a.jpg,1_099b.jpg,1,Targ,1
4_126a.jpg,4_126b.jpg,2,Targ,3
2_180a.jpg,2_180b.jpg,4,HSim,3
5_095a.jpg,5_095b.jpg,3,Foil,3
E_109a.jpg,E_109b.jpg,2,LSim,2
4_176a.jpg,4_176b.jpg,2,LSim,5
F_191a.jpg,F_191b.jpg,3,Foil,1
E_112a.jpg,E_112b.jpg,1,Targ,2
3_078a.jpg,3_078b.jpg,1,Foil,2
2_153a.jpg,2_153b.jpg,1,LSim,5
4_104a.jpg,4_104b.jpg,4,HSim,4
D_066a.jpg,D_066b.jpg,2,LSim,2
1_071a.jpg,1_071b.jpg,4,HSim,5
2_019a.jpg,2_019b.jpg,5,Foil,4
4_153a.jpg,4_153b.jpg,1,LSim,2
2_150a.jpg,2_150b.jpg,5,Targ,2
3_130a.jpg,3_130b.jpg,5,Targ,5
2_100a.jpg,2_100b.jpg,4,HSim,2
4_009a.jpg,4_009b.jpg,4,Foil,1
3_022a.jpg,3_022b.jpg,4,Targ,4
4_175a.jpg,4_175b.jpg,5,Targ,1
1_061a.jpg,1_061b.jpg,3,Foil,1
2_054a.jpg,2_054b.jpg,3,Foil,2
4_177a.jpg,4_177b.jpg,5,Targ,4
1_081a.jpg,1_081b.jpg,2,Targ,3
1_152a.jpg,1_152b.jpg,4,Targ,3
3_145a.jpg,3_145b.jpg,3,HSim,3
D_146a.jpg,D_146b.jpg,3,Targ,1
